season,Coach,Team,conference,current_season_W,current_season_L,current_season_W-L%,current_season_AP Pre,current_season_AP Post,current_season_NCAA Tournament,career_at_school_Since,career_at_school_W,career_at_school_L,career_at_school_W-L%,career_at_school_NCAA,career_at_school_S16,career_at_school_FF,career_at_school_Chmp,career_overall_W,career_overall_L,career_overall_W-L%,career_overall_NCAA,career_overall_S16,career_overall_FF,career_overall_Chmp
2006,Van Holt,Arkansas-Pine Bluff,SWAC,13,16,0.448,0,0,0,2002-03,25,87,0.223,0,0,0,0,25,87,0.223,0,0,0,0
2006,Larry Hunter,Western Carolina,Southern,13,17,0.433,0,0,0,2005-06,13,17,0.433,0,0,0,0,217,165,0.568,1,0,0,0
2006,Jay John,Oregon State,Pac-10,13,18,0.419,0,0,0,2002-03,55,64,0.462,0,0,0,0,55,64,0.462,0,0,0,0
2006,Robert Lee,Louisiana,Sun Belt,13,16,0.448,0,0,0,2004-05,33,27,0.55,1,0,0,0,33,27,0.55,1,0,0,0
2006,Mike Lonergan,Vermont,AEC,13,17,0.433,0,0,0,2005-06,13,17,0.433,0,0,0,0,13,17,0.433,0,0,0,0
2006,Chris Mooney,Richmond,A-10,13,17,0.433,0,0,0,2005-06,13,17,0.433,0,0,0,0,31,29,0.517,0,0,0,0
2006,Doug Oliver,Idaho State,Big Sky,13,14,0.481,0,0,0,1998-99,88,134,0.396,0,0,0,0,88,134,0.396,0,0,0,0
2006,Vann Pettaway,Alabama A&M,SWAC,13,13,0.5,0,0,0,1998-99,116,111,0.511,1,0,0,0,116,111,0.511,1,0,0,0
2006,Barclay Radebaugh,Charleston Southern,Big South,13,16,0.448,0,0,0,2005-06,13,16,0.448,0,0,0,0,13,16,0.448,0,0,0,0
2006,Frank Sullivan,Harvard,Ivy,13,14,0.481,0,0,0,1991-92,166,229,0.42,0,0,0,0,166,229,0.42,0,0,0,0
2006,Jimmy Tubbs,SMU,CUSA,13,16,0.448,0,0,0,2004-05,27,30,0.474,0,0,0,0,27,30,0.474,0,0,0,0
2006,Royce Waltman,Indiana State,MVC,13,16,0.448,0,0,0,1997-98,121,146,0.453,2,0,0,0,121,146,0.453,2,0,0,0
2006,Ken Bone,Portland State,Big Sky,12,16,0.429,0,0,0,2005-06,12,16,0.429,0,0,0,0,12,16,0.429,0,0,0,0
2006,Tom Davis,Drake,MVC,12,19,0.387,0,0,0,2003-04,37,51,0.42,0,0,0,0,580,341,0.63,11,5,0,0
2006,Joe DeSantis,Quinnipiac,NEC,12,16,0.429,0,0,0,1998-99,95,130,0.422,0,0,0,0,95,130,0.422,0,0,0,0
2006,Mike Dement,UNC Greensboro,Southern,12,19,0.387,0,0,0,1991-92,67,75,0.472,0,0,0,0,274,265,0.508,1,0,0,0
2006,Dave Dickerson,Tulane,CUSA,12,17,0.414,0,0,0,2005-06,12,17,0.414,0,0,0,0,12,17,0.414,0,0,0,0
2006,Jim Ferry,LIU,NEC,12,16,0.429,0,0,0,2002-03,43,69,0.384,0,0,0,0,43,69,0.384,0,0,0,0
2006,Bill Herrion,New Hampshire,AEC,12,17,0.414,0,0,0,2005-06,12,17,0.414,0,0,0,0,249,186,0.572,3,0,0,0
2006,Tony Ingle,Kennesaw State,A-Sun,12,17,0.414,0,0,0,2005-06,12,17,0.414,0,0,0,0,12,36,0.25,0,0,0,0
2006,Lewis Jackson,Alabama State,SWAC,12,18,0.4,0,0,0,2005-06,12,18,0.4,0,0,0,0,12,18,0.4,0,0,0,0
2006,Ron Jirsa,Marshall,CUSA,12,16,0.429,0,0,0,2003-04,30,55,0.353,0,0,0,0,65,85,0.433,0,0,0,0
2006,Jeff Jones,American,Patriot,12,17,0.414,0,0,0,2000-01,87,88,0.497,0,0,0,0,233,192,0.548,5,2,0,0
2006,Pat Kennedy,Towson,CAA,12,16,0.429,0,0,0,2004-05,17,40,0.298,0,0,0,0,433,351,0.552,8,2,0,0
2006,Jeff Lebo,Auburn,SEC,12,16,0.429,0,0,0,2004-05,26,33,0.441,0,0,0,0,141,96,0.595,0,0,0,0
2006,Fang Mitchell,Coppin State,MEAC,12,18,0.4,0,0,0,1986-87,330,261,0.558,3,0,0,0,330,261,0.558,3,0,0,0
2006,Dickey Nutt ,Arkansas State,Sun Belt,12,18,0.4,0,0,0,1995-96,162,155,0.511,1,0,0,0,162,155,0.511,1,0,0,0
2006,Norm Roberts,St. John's (NY),Big East,12,15,0.444,0,0,0,2004-05,21,33,0.389,0,0,0,0,21,33,0.389,0,0,0,0
2006,Joe Scott,Princeton,Ivy,12,15,0.444,0,0,0,2004-05,27,28,0.491,0,0,0,0,78,91,0.462,1,0,0,0
2006,Rodney Tention,Loyola Marymount,WCC,12,18,0.4,0,0,0,2005-06,12,18,0.4,0,0,0,0,12,18,0.4,0,0,0,0
2006,Jerry Wainwright,DePaul,Big East,12,15,0.444,0,0,0,2005-06,12,15,0.444,0,0,0,0,197,160,0.552,3,0,0,0
2006,Tim Welsh,Providence,Big East,12,15,0.444,0,0,0,1998-99,127,114,0.527,2,0,0,0,197,136,0.592,3,0,0,0
2006,Willis Wilson,Rice,CUSA,12,16,0.429,0,0,0,1992-93,199,204,0.494,0,0,0,0,199,204,0.494,0,0,0,0
2006,Dennis Wolff,Boston University,AEC,12,16,0.429,0,0,0,1994-95,204,149,0.578,2,0,0,0,204,149,0.578,2,0,0,0
2006,Ted Woodward,Maine,AEC,12,16,0.429,0,0,0,2004-05,26,31,0.456,0,0,0,0,26,31,0.456,0,0,0,0
2006,Dick Bennett,Washington State,Pac-10,11,17,0.393,0,0,0,2003-04,36,49,0.424,0,0,0,0,316,227,0.582,7,1,1,0
2006,Dave Bike,Sacred Heart,NEC,11,17,0.393,0,0,0,1999-00,53,142,0.272,0,0,0,0,53,142,0.272,0,0,0,0
2006,Bobby Braswell,Cal State Northridge,Big West,11,17,0.393,0,0,0,1996-97,154,140,0.524,1,0,0,0,154,140,0.524,1,0,0,0
2006,Tim Carter,UTSA,Southland,11,17,0.393,0,0,0,1995-96,160,152,0.513,2,0,0,0,160,152,0.513,2,0,0,0
2006,Jessie Evans,San Francisco,WCC,11,17,0.393,0,0,0,2004-05,28,31,0.475,0,0,0,0,160,112,0.588,2,0,0,0
2006,Michael Holton,Portland,WCC,11,18,0.379,0,0,0,2001-02,54,91,0.372,0,0,0,0,54,91,0.372,0,0,0,0
2006,Joe Jones,Columbia,Ivy,11,16,0.407,0,0,0,2003-04,33,48,0.407,0,0,0,0,33,48,0.407,0,0,0,0
2006,Kevin Jones,Chicago State,Mid-Cont,11,19,0.367,0,0,0,2002-03,32,70,0.314,0,0,0,0,32,70,0.314,0,0,0,0
2006,Greg Kampe,Oakland,Mid-Cont,11,18,0.379,0,0,0,1999-00,96,111,0.464,1,0,0,0,96,111,0.464,1,0,0,0
2006,Joe Mihalich,Niagara,MAAC,11,18,0.379,0,0,0,1998-99,137,101,0.576,1,0,0,0,137,101,0.576,1,0,0,0
2006,Fran O'Hanlon,Lafayette,Patriot,11,17,0.393,0,0,0,1995-96,161,153,0.513,2,0,0,0,161,153,0.513,2,0,0,0
2006,Doug Wojcik,Tulsa,CUSA,11,17,0.393,0,0,0,2005-06,11,17,0.393,0,0,0,0,11,17,0.393,0,0,0,0
2006,Mike Young,Wofford,Southern,11,18,0.379,0,0,0,2002-03,48,67,0.417,0,0,0,0,48,67,0.417,0,0,0,0
2006,Kevin Bromley,Cal Poly,Big West,10,19,0.345,0,0,0,2000-01,61,95,0.391,0,0,0,0,61,95,0.391,0,0,0,0
2006,Tim Buckley,Ball State,MAC,10,18,0.357,0,0,0,2000-01,93,87,0.517,0,0,0,0,93,87,0.517,0,0,0,0
2006,Joe Cravens,Weber State,Big Sky,10,17,0.37,0,0,0,1999-00,116,88,0.569,1,0,0,0,170,141,0.547,1,0,0,0
2006,Emmett Davis,Colgate,Patriot,10,19,0.345,0,0,0,1998-99,108,119,0.476,0,0,0,0,108,119,0.476,0,0,0,0
2006,Pat Dennis,The Citadel,Southern,10,21,0.323,0,0,0,1992-93,157,233,0.403,0,0,0,0,157,233,0.403,0,0,0,0
2006,Orlando Early,Louisiana-Monroe,Southland,10,18,0.357,0,0,0,2005-06,10,18,0.357,0,0,0,0,10,18,0.357,0,0,0,0
2006,Larry Eustachy,Southern Miss,CUSA,10,21,0.323,0,0,0,2004-05,21,38,0.356,0,0,0,0,281,183,0.606,3,1,0,0
2006,Bill Evans,Southern Utah,Mid-Cont,10,20,0.333,0,0,0,1991-92,192,209,0.479,1,0,0,0,192,209,0.479,1,0,0,0
2006,Dane Fife,Purdue Fort Wayne,Ind,10,18,0.357,0,0,0,2005-06,10,18,0.357,0,0,0,0,10,18,0.357,0,0,0,0
2006,Mike Garland,Cleveland State,Horizon,10,18,0.357,0,0,0,2003-04,23,60,0.277,0,0,0,0,23,60,0.277,0,0,0,0
2006,Mike Gillian,Longwood,Ind,10,20,0.333,0,0,0,2004-05,11,50,0.18,0,0,0,0,11,50,0.18,0,0,0,0
2006,Robbie Laing,Campbell,A-Sun,10,18,0.357,0,0,0,2003-04,15,67,0.183,0,0,0,0,15,67,0.183,0,0,0,0
2006,Billy Lange,Navy,Patriot,10,18,0.357,0,0,0,2004-05,19,37,0.339,0,0,0,0,19,37,0.339,0,0,0,0
2006,Steve Merfeld,Evansville,MVC,10,19,0.345,0,0,0,2002-03,40,74,0.351,0,0,0,0,130,131,0.498,2,0,0,0
2006,Glen Miller,Brown,Ivy,10,17,0.37,0,0,0,1999-00,93,99,0.484,0,0,0,0,93,99,0.484,0,0,0,0
2006,Randy Monroe,UMBC,AEC,10,19,0.345,0,0,0,2004-05,21,37,0.362,0,0,0,0,21,37,0.362,0,0,0,0
2006,Brian Nash,St. Francis (NY),NEC,10,17,0.37,0,0,0,2005-06,10,17,0.37,0,0,0,0,10,17,0.37,0,0,0,0
2006,Monte Towe,New Orleans,Sun Belt,10,19,0.345,0,0,0,2001-02,70,78,0.473,0,0,0,0,70,78,0.473,0,0,0,0
2006,Eddie Biedenbach,UNC Asheville,Big South,9,19,0.321,0,0,0,1996-97,131,157,0.455,1,0,0,0,160,208,0.435,1,0,0,0
2006,Dan Dakich,Bowling Green State,MAC,9,21,0.3,0,0,0,1997-98,143,122,0.54,0,0,0,0,143,122,0.54,0,0,0,0
2006,James Green,Mississippi Valley State,SWAC,9,19,0.321,0,0,0,2005-06,9,19,0.321,0,0,0,0,132,130,0.504,0,0,0,0
2006,David Henderson,Delaware,CAA,9,21,0.3,0,0,0,2000-01,85,93,0.478,0,0,0,0,85,93,0.478,0,0,0,0
2006,Mike MacDonald,Canisius,MAAC,9,20,0.31,0,0,0,1997-98,108,153,0.414,0,0,0,0,108,153,0.414,0,0,0,0
2006,Porter Moser,Illinois State,MVC,9,19,0.321,0,0,0,2003-04,36,51,0.414,0,0,0,0,90,85,0.514,0,0,0,0
2006,Scott Nagy,South Dakota State,Ind,9,20,0.31,0,0,0,2005-06,9,20,0.31,0,0,0,0,9,20,0.31,0,0,0,0
2006,Tim O'Toole,Fairfield,MAAC,9,19,0.321,0,0,0,1998-99,112,120,0.483,0,0,0,0,112,120,0.483,0,0,0,0
2006,Matt Painter,Purdue,Big Ten,9,19,0.321,0,0,0,2005-06,9,19,0.321,0,0,0,0,34,24,0.586,1,0,0,0
2006,J.P. Piper,Nicholls State,Southland,9,18,0.333,0,0,0,2004-05,15,39,0.278,0,0,0,0,15,39,0.278,0,0,0,0
2006,Mark Slonaker,Mercer,A-Sun,9,19,0.321,0,0,0,1997-98,104,153,0.405,0,0,0,0,105,177,0.372,0,0,0,0
2006,Paul Casciano,NJIT,Ind,8,19,0.296,0,0,0,2005-06,8,19,0.296,0,0,0,0,8,19,0.296,0,0,0,0
2006,Ronnie Courtney,Texas Southern,SWAC,8,22,0.267,0,0,0,2001-02,62,82,0.431,1,0,0,0,62,82,0.431,1,0,0,0
2006,Tommy Dempsey,Rider,MAAC,8,20,0.286,0,0,0,2005-06,8,20,0.286,0,0,0,0,8,20,0.286,0,0,0,0
2006,Sergio Rouco ,Florida International,Sun Belt,8,20,0.286,0,0,0,2004-05,21,37,0.362,0,0,0,0,21,37,0.362,0,0,0,0
2006,Tony Shaver,William & Mary,CAA,8,20,0.286,0,0,0,2003-04,23,62,0.271,0,0,0,0,23,62,0.271,0,0,0,0
2006,Anthony Solomon,St. Bonaventure,A-10,8,19,0.296,0,0,0,2003-04,17,66,0.205,0,0,0,0,17,66,0.205,0,0,0,0
2006,Gary Stewart,UC-Davis,Ind,8,20,0.286,0,0,0,2004-05,19,37,0.339,0,0,0,0,19,37,0.339,0,0,0,0
2006,Ricky Stokes,East Carolina,CUSA,8,20,0.286,0,0,0,2005-06,8,20,0.286,0,0,0,0,53,90,0.371,0,0,0,0
2006,Samuel West,Alcorn State,SWAC,8,20,0.286,0,0,0,2003-04,26,60,0.302,0,0,0,0,26,60,0.302,0,0,0,0
2006,Duggar Baucom,VMI,Big South,7,20,0.259,0,0,0,2005-06,7,20,0.259,0,0,0,0,7,20,0.259,0,0,0,0
2006,Robert Davenport,Texas-Rio Grande Valley,Ind,7,24,0.226,0,0,0,2004-05,19,40,0.322,0,0,0,0,19,40,0.322,0,0,0,0
2006,Randy Dunton,Liberty,Big South,7,23,0.233,0,0,0,1997-98,63,85,0.426,1,0,0,0,63,85,0.426,1,0,0,0
2006,Gary Garner,Southeast Missouri State,OVC,7,20,0.259,0,0,0,1997-98,126,132,0.488,1,0,0,0,221,236,0.484,1,0,0,0
2006,Gil Jackson,Howard,MEAC,7,22,0.241,0,0,0,2005-06,7,22,0.241,0,0,0,0,7,22,0.241,0,0,0,0
2006,Lawrence Lesett Jr,Maryland-Eastern Shore,MEAC,7,22,0.241,0,0,0,2004-05,9,48,0.158,0,0,0,0,9,48,0.158,0,0,0,0
2006,Robert McCullum,South Florida,Big East,7,22,0.241,0,0,0,2003-04,28,58,0.326,0,0,0,0,72,103,0.411,0,0,0,0
2006,Michael Perry,Georgia State,CAA,7,22,0.241,0,0,0,2002-03,51,55,0.481,0,0,0,0,51,55,0.481,0,0,0,0
2006,Charles Ramsey,Eastern Michigan,MAC,7,21,0.25,0,0,0,2005-06,7,21,0.25,0,0,0,0,7,21,0.25,0,0,0,0
2006,Jerry Slocum,Youngstown State,Horizon,7,21,0.25,0,0,0,2005-06,7,21,0.25,0,0,0,0,7,21,0.25,0,0,0,0
2006,Derek Thomas,Western Illinois,Mid-Cont,7,21,0.25,0,0,0,2003-04,21,63,0.25,0,0,0,0,21,63,0.25,0,0,0,0
2006,Paul Westphal,Pepperdine,WCC,7,20,0.259,0,0,0,2001-02,76,72,0.514,1,0,0,0,76,72,0.514,1,0,0,0
2006,Neil Dougherty,TCU,MWC,6,25,0.194,0,0,0,2002-03,48,75,0.39,0,0,0,0,48,75,0.39,0,0,0,0
2006,Terry Dunn,Dartmouth,Ivy,6,21,0.222,0,0,0,2004-05,16,38,0.296,0,0,0,0,16,38,0.296,0,0,0,0
2006,Jerry Eaves,North Carolina A&T,MEAC,6,23,0.207,0,0,0,2003-04,15,72,0.172,0,0,0,0,15,72,0.172,0,0,0,0
2006,Matt Kilcullen,North Florida,A-Sun,6,22,0.214,0,0,0,2005-06,6,22,0.214,0,0,0,0,99,121,0.45,1,0,0,0
2006,Mike Miller,Eastern Illinois,OVC,6,21,0.222,0,0,0,2005-06,6,21,0.222,0,0,0,0,93,100,0.482,1,0,0,0
2006,George Nessman,San Jose State,WAC,6,25,0.194,0,0,0,2005-06,6,25,0.194,0,0,0,0,6,25,0.194,0,0,0,0
2006,Jim Crews,Army,Patriot,5,22,0.185,0,0,0,2002-03,19,89,0.176,0,0,0,0,313,298,0.512,4,0,0,0
2006,Darrell Hawkins,Prairie View,SWAC,5,24,0.172,0,0,0,2005-06,5,24,0.172,0,0,0,0,5,24,0.172,0,0,0,0
2006,Dean Keener,James Madison,CAA,5,23,0.179,0,0,0,2004-05,11,45,0.196,0,0,0,0,11,45,0.196,0,0,0,0
2006,Craig Rasmuson,Northern Colorado,Ind,5,24,0.172,0,0,0,2004-05,13,45,0.224,0,0,0,0,13,45,0.224,0,0,0,0
2006,David Spencer,UC-Riverside,Big West,5,23,0.179,0,0,0,2005-06,5,23,0.179,0,0,0,0,5,23,0.179,0,0,0,0
2006,Butch Beard,Morgan State,MEAC,4,26,0.133,0,0,0,2001-02,39,105,0.271,0,0,0,0,84,174,0.326,1,0,0,0
2006,Scott Drew,Baylor,Big 12,4,13,0.235,0,0,0,2003-04,21,53,0.284,0,0,0,0,41,64,0.39,0,0,0,0
2006,Rob Flaska,Centenary (LA),Mid-Cont,4,23,0.148,0,0,0,2005-06,4,23,0.148,0,0,0,0,4,23,0.148,0,0,0,0
2006,Bobby Jones,Saint Francis (PA),NEC,4,24,0.143,0,0,0,1999-00,71,123,0.366,0,0,0,0,71,123,0.366,0,0,0,0
2006,Kyle Macy,Morehead State,OVC,4,23,0.148,0,0,0,1997-98,106,144,0.424,0,0,0,0,106,144,0.424,0,0,0,0
2006,Leonard Perry,Idaho,WAC,4,25,0.138,0,0,0,2001-02,48,97,0.331,0,0,0,0,48,97,0.331,0,0,0,0
2006,Steve Pikiell,Stony Brook,AEC,4,24,0.143,0,0,0,2005-06,4,24,0.143,0,0,0,0,4,24,0.143,0,0,0,0
2006,Danny Nee,Duquesne,A-10,3,24,0.111,0,0,0,2001-02,41,103,0.285,0,0,0,0,409,382,0.517,7,0,0,0
2006,Dennis Nutt,Texas State,Southland,3,24,0.111,0,0,0,2000-01,72,96,0.429,0,0,0,0,72,96,0.429,0,0,0,0
2006,Horace Broadnax,Savannah State,Ind,2,28,0.067,0,0,0,2005-06,2,28,0.067,0,0,0,0,44,116,0.275,0,0,0,0
2006,Melvin Watkins,Missouri,Big 12,2,5,0.286,0,0,0,2005-06,2,5,0.286,0,0,0,0,104,137,0.432,2,0,0,0
2006,Cliff Warren,Jacksonville,A-Sun,1,26,0.037,0,0,0,2005-06,1,26,0.037,0,0,0,0,1,26,0.037,0,0,0,0
2005,Jim Boeheim,Syracuse,Big East,27,7,0.794,6,11,Lost First Round,1976-77,703,241,0.745,24,13,3,1,703,241,0.745,24,13,3,1
2005,Jim Calhoun,UConn,Big East,23,8,0.742,8,13,Lost Second Round,1986-87,457,174,0.724,13,10,2,2,705,311,0.694,18,10,2,2
2005,Mike Krzyzewski,Duke,ACC,27,6,0.818,11,3,Lost Regional Semifinal,1980-81,648,187,0.776,21,16,10,3,721,246,0.746,21,16,10,3
2005,Rick Barnes,Texas,Big 12,20,11,0.645,16,0,Lost First Round,1998-99,161,69,0.7,7,3,1,0,363,203,0.641,13,4,1,0
2005,Eddie Sutton,Oklahoma State,Big 12,26,7,0.788,7,6,Lost Regional Semifinal,1990-91,351,135,0.722,13,6,2,0,783,300,0.723,26,13,3,0
2005,Paul Hewitt,Georgia Tech,ACC,20,12,0.625,3,25,Lost Second Round,2000-01,96,66,0.593,3,1,1,0,162,93,0.635,4,1,1,0
2005,Tubby Smith,Kentucky,SEC,28,6,0.824,9,7,Lost Regional Final,1997-98,219,58,0.791,8,6,1,1,343,120,0.741,12,9,1,1
2005,Bill Self,Kansas,Big 12,23,7,0.767,1,12,Lost First Round,2003-04,47,16,0.746,2,1,0,0,254,121,0.677,7,4,0,0
2005,Thad Matta,Ohio State,Big Ten,20,12,0.625,0,0,0,2004-05,20,12,0.625,0,0,0,0,122,43,0.739,4,1,0,0
2005,Tom Crean,Marquette,CUSA,19,12,0.613,0,0,0,1999-00,121,65,0.651,2,1,1,0,121,65,0.651,2,1,1,0
2005,Lute Olson,Arizona,Pac-10,30,7,0.811,10,9,Lost Regional Final,1983-84,547,166,0.767,21,11,4,1,736,261,0.738,26,13,5,1
2005,Skip Prosser,Wake Forest,ACC,27,6,0.818,2,5,Lost Second Round,2001-02,94,35,0.729,4,1,0,0,259,113,0.696,9,1,0,0
2005,Tom Izzo,Michigan State,Big Ten,26,7,0.788,13,15,Lost National Semifinal,1995-96,233,97,0.706,8,6,4,1,233,97,0.706,8,6,4,1
2005,Bo Ryan,Wisconsin,Big Ten,25,9,0.735,21,20,Lost Regional Final,2001-02,93,37,0.715,4,2,0,0,123,64,0.658,4,2,0,0
2005,Kelvin Sampson,Oklahoma,Big 12,25,8,0.758,0,17,Lost Second Round,1994-95,259,100,0.721,10,3,1,0,362,203,0.641,11,3,1,0
2005,Mark Gottfried,Alabama,SEC,24,8,0.75,18,21,Lost First Round,1998-99,143,83,0.633,4,1,0,0,211,107,0.664,6,1,0,0
2005,Phil Martelli,St. Joseph's,A-10,24,12,0.667,0,0,0,1995-96,203,111,0.646,4,2,0,0,203,111,0.646,4,2,0,0
2005,Gary Williams,Maryland,ACC,19,13,0.594,15,0,0,1989-90,334,178,0.652,11,7,2,1,541,306,0.639,14,9,2,1
2005,Bruce Weber,Illinois,Big Ten,37,2,0.949,5,1,Lost National Final,2003-04,63,9,0.875,2,2,1,0,166,63,0.725,4,3,1,0
2005,Mark Few,Gonzaga,WCC,26,5,0.839,25,10,Lost Second Round,1999-00,159,37,0.811,6,2,0,0,159,37,0.811,6,2,0,0
2005,Mike Anderson Sr,UAB,CUSA,22,11,0.667,0,0,Lost Second Round,2002-03,65,34,0.657,2,1,0,0,65,34,0.657,2,1,0,0
2005,Jamie Dixon,Pitt,Big East,20,9,0.69,17,0,Lost First Round,2003-04,51,14,0.785,2,1,0,0,51,14,0.785,2,1,0,0
2005,Kevin Stallings,Vanderbilt,SEC,20,14,0.588,0,0,0,1999-00,105,83,0.559,1,1,0,0,228,146,0.61,3,1,0,0
2005,Ben Howland,UCLA,Pac-10,18,11,0.621,0,0,Lost First Round,2003-04,29,28,0.509,1,0,0,0,195,129,0.602,4,2,0,0
2005,Trent Johnson,Stanford,Pac-10,18,13,0.581,0,0,Lost First Round,2004-05,18,13,0.581,1,0,0,0,97,87,0.527,2,1,0,0
2005,Mike Brey,Notre Dame,Big East,17,12,0.586,20,0,0,2000-01,102,56,0.646,3,1,0,0,201,108,0.65,5,1,0,0
2005,Todd Lickliter,Butler,Horizon,13,15,0.464,0,0,0,2001-02,82,41,0.667,1,1,0,0,82,41,0.667,1,1,0,0
2005,Roy Williams,UNC,ACC,33,4,0.892,4,2,Won National Final,2003-04,52,15,0.776,2,1,1,1,470,116,0.802,16,10,5,1
2005,Rick Pitino,Louisville,CUSA,33,5,0.868,14,4,Lost National Semifinal,2001-02,97,35,0.735,3,1,1,0,451,163,0.735,11,7,5,1
2005,Bob Thomason,Pacific,Big West,27,4,0.871,0,22,Lost Second Round,1988-89,286,213,0.573,3,0,0,0,286,213,0.573,3,0,0,0
2005,Bob Huggins,Cincinnati,CUSA,25,8,0.758,0,23,Lost Second Round,1989-90,398,128,0.757,14,4,1,0,495,174,0.74,15,4,1,0
2005,Al Skinner Jr,Boston College,Big East,25,5,0.833,0,14,Lost Second Round,1997-98,147,100,0.595,4,0,0,0,285,226,0.558,6,0,0,0
2005,Billy Donovan,Florida,SEC,24,8,0.75,23,16,Lost Second Round,1996-97,193,92,0.677,7,2,1,0,228,112,0.671,7,2,1,0
2005,Rick Stansbury,Mississippi State,SEC,23,11,0.676,12,0,Lost Second Round,1998-99,149,75,0.665,4,0,0,0,149,75,0.665,4,0,0,0
2005,John Calipari,Memphis,CUSA,22,16,0.579,24,0,0,2000-01,115,55,0.676,2,0,0,0,308,126,0.71,7,3,1,0
2005,Bob Knight,Texas Tech,Big 12,22,11,0.667,0,24,Lost Regional Semifinal,2001-02,90,44,0.672,3,1,0,0,851,336,0.717,27,15,5,3
2005,Herb Sendek,NC State,ACC,21,14,0.6,19,0,Lost Regional Semifinal,1996-97,169,122,0.581,4,1,0,0,232,148,0.611,5,1,0,0
2005,Dave Leitao,DePaul,CUSA,20,11,0.645,0,0,0,2002-03,58,34,0.63,1,0,0,0,80,69,0.537,1,0,0,0
2005,Rob Evans,Arizona State,Pac-10,18,14,0.562,0,0,0,1998-99,108,103,0.512,1,0,0,0,194,184,0.513,3,0,0,0
2005,Quin Snyder,Missouri,Big 12,16,17,0.485,0,0,0,1999-00,116,80,0.592,4,1,0,0,116,80,0.592,4,1,0,0
2005,Mike Davis,Indiana,Big Ten,15,14,0.517,0,0,0,2000-01,96,67,0.589,3,1,1,0,96,67,0.589,3,1,1,0
2005,Bobby Gonzalez,Manhattan,MAAC,15,14,0.517,0,0,0,1999-00,109,66,0.623,2,0,0,0,109,66,0.623,2,0,0,0
2005,Ben Braun,California,Pac-10,13,16,0.448,0,0,0,1996-97,166,110,0.601,4,1,0,0,350,243,0.59,7,2,0,0
2005,Louis Orr,Seton Hall,Big East,12,16,0.429,0,0,0,2001-02,62,57,0.521,1,0,0,0,82,68,0.547,1,0,0,0
2005,Jay Smith,Central Michigan,MAC,10,18,0.357,0,0,0,1997-98,91,136,0.401,1,0,0,0,91,136,0.401,1,0,0,0
2005,Gene Keady,Purdue,Big Ten,7,21,0.25,0,0,0,1980-81,512,270,0.655,17,5,0,0,550,289,0.656,18,5,0,0
2005,John Phillips,Tulsa,WAC,2,5,0.286,0,0,0,2001-02,61,42,0.592,2,0,0,0,61,42,0.592,2,0,0,0
2005,Ray Giacoletti,Utah,MWC,29,6,0.829,0,18,Lost Regional Semifinal,2004-05,29,6,0.829,1,1,0,0,98,56,0.636,2,1,0,0
2005,Lorenzo Romar,Washington,Pac-10,29,6,0.829,22,8,Lost Regional Semifinal,2002-03,58,35,0.624,2,1,0,0,151,123,0.551,3,1,0,0
2005,Blaine Taylor,Old Dominion,CAA,28,6,0.824,0,0,Lost First Round,2001-02,70,49,0.588,1,0,0,0,211,115,0.647,3,0,0,0
2005,Chris Lowery,Southern Illinois,MVC,27,8,0.771,0,0,Lost Second Round,2004-05,27,8,0.771,1,0,0,0,27,8,0.771,1,0,0,0
2005,Gregg Marshall,Winthrop,Big South,27,6,0.818,0,0,Lost First Round,1998-99,142,70,0.67,5,0,0,0,142,70,0.67,5,0,0,0
2005,Doc Sadler,UTEP,WAC,27,8,0.771,0,0,Lost First Round,2004-05,27,8,0.771,1,0,0,0,27,8,0.771,1,0,0,0
2005,Ritchie McKay,New Mexico,MWC,26,7,0.788,0,0,Lost First Round,2002-03,50,39,0.562,1,0,0,0,133,128,0.51,1,0,0,0
2005,Bruce Pearl,Milwaukee,Horizon,26,6,0.812,0,0,Lost Regional Semifinal,2001-02,86,38,0.694,2,1,0,0,86,38,0.694,2,1,0,0
2005,Randy Bennett,Saint Mary's,WCC,25,9,0.735,0,0,Lost First Round,2001-02,68,56,0.548,1,0,0,0,68,56,0.548,1,0,0,0
2005,Tom Brennan,Vermont,AEC,25,7,0.781,0,0,Lost Second Round,1986-87,264,276,0.489,3,0,0,0,310,334,0.481,3,0,0,0
2005,Mark Fox,Nevada,WAC,25,7,0.781,0,0,Lost Second Round,2004-05,25,7,0.781,1,0,0,0,25,7,0.781,1,0,0,0
2005,Scott Sutton,Oral Roberts,Mid-Cont,25,8,0.758,0,0,0,1999-00,100,79,0.559,0,0,0,0,100,79,0.559,0,0,0,0
2005,Ralph Willard,Holy Cross,Patriot,25,7,0.781,0,0,0,1999-00,114,68,0.626,3,0,0,0,258,192,0.573,5,1,0,0
2005,John Beilein,West Virginia,Big East,24,11,0.686,0,0,Lost Regional Final,2002-03,55,40,0.579,1,1,0,0,244,155,0.612,3,1,0,0
2005,Billy Kennedy,Southeastern Louisiana,Southland,24,9,0.727,0,0,Lost First Round,1999-00,80,92,0.465,1,0,0,0,104,126,0.452,1,0,0,0
2005,Stew Morrill,Utah State,Big West,24,8,0.75,0,0,Lost First Round,1998-99,167,54,0.756,4,0,0,0,385,192,0.667,5,0,0,0
2005,Kirk Speraw,UCF,A-Sun,24,9,0.727,0,0,Lost First Round,1993-94,195,163,0.545,4,0,0,0,195,163,0.545,4,0,0,0
